广东频道,#genre#
CCTV-11,http://122.224.232.226:8888/rtp/233.50.200.88:5140$720x576
CCTV-11,http://222.71.95.178:9901/tsfile/live/0001_11.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://27.10.213.42:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.11.52.208:8001/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://123.144.186.160:8001/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.11.50.23:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.10.213.146:8005/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.10.72.211:8005/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://123.145.60.36:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.11.53.118:8001/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.11.63.39:8004/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.10.211.143:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.10.73.63:8003/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://enlen.vip:4022/rtp/239.200.200.108:8124$1920x1080
CCTV-12,http://60.163.207.232:9999/rtp/233.50.200.90:5140$720x576
CCTV-12,http://220.185.70.238:9999/rtp/233.50.200.90:5140$720x576
CCTV-12,http://222.71.95.178:9901/tsfile/live/0001_12.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://27.11.46.226:8001/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://220.192.1.61:8008/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://220.192.1.61:8001/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://111.167.224.68:8888/rtp/225.1.1.24:5002$720x576
CCTV-13,http://125.36.77.20:8888/rtp/225.1.1.24:5002$720x576
CCTV-13,http://60.163.207.232:9999/rtp/233.50.200.49:5140$720x576
CCTV-13,http://220.185.70.238:9999/rtp/233.50.200.49:5140$720x576
CCTV-13,http://115.229.184.92:9999/rtp/233.50.200.49:5140$720x576
CCTV-13,http://125.119.55.115:8888/rtp/233.50.200.49:5140$720x576
CCTV-13,http://61.130.232.196:8881/rtp/233.50.200.49:5140$720x576
CCTV-13,http://222.71.95.178:9901/tsfile/live/0001_13.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://116.233.34.25:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://58.216.229.130:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://59.173.243.210:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://27.11.50.23:8002/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://27.11.52.208:8001/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://27.10.213.146:8004/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://27.10.213.146:8005/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://27.10.72.211:8005/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://27.11.63.39:8004/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://123.144.186.160:8001/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://enlen.vip:4022/rtp/239.200.200.109:8132$1920x1080
CCTV-14,http://27.11.53.118:8001/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://60.163.207.232:9999/rtp/233.50.200.50:5140$720x576
CCTV-14,http://220.185.70.238:9999/rtp/233.50.200.50:5140$720x576
CCTV-14,http://115.229.184.92:9999/rtp/233.50.200.50:5140$720x576
CCTV-14,http://222.71.95.178:9901/tsfile/live/0001_14.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://116.233.34.25:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://58.216.229.130:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://27.11.53.45:8009/rtp/225.0.4.220:7980$1920x1080
CCTV-15,http://27.11.52.208:8007/rtp/225.0.4.220:7980$1920x1080
CCTV-15,http://220.192.1.61:8008/rtp/225.0.4.220:7980$1920x1080
CCTV-15,http://220.192.1.61:8001/rtp/225.0.4.220:7980$1920x1080
CCTV-15,http://enlen.vip:4022/rtp/239.200.201.112:8496$1920x1080
CCTV-15,http://220.185.70.238:9999/rtp/233.50.200.91:5140$720x576
CCTV-15,http://60.163.207.232:9999/rtp/233.50.200.91:5140$720x576
CCTV-15,http://115.229.184.92:9999/rtp/233.50.200.91:5140$720x576
CCTV-15,http://125.119.55.115:8888/rtp/233.50.200.91:5140$720x576
CCTV-15,http://222.71.95.178:9901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://116.233.34.25:7777/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.216.229.130:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://59.173.243.210:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://123.139.57.170:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-16,http://114.243.99.53:4000/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://139.170.104.158:8000/rtp/239.120.1.252:9554$1920x1080
CCTV-16,http://139.170.104.158:8000/rtp/239.120.2.105:5141$1920x1080
CCTV-16,http://123.113.12.246:8012/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://116.233.34.25:7777/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://121.19.134.125:808/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://202.100.46.58:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://220.180.112.196:9901http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-4000k-1080P-cctv16/1.m3u8
CCTV-16,http://60.174.86.121:9901http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-4000k-1080P-cctv16/1.m3u8
CCTV-16,http://139.170.104.158:8000/rtp/239.120.1.252:9554
CCTV-16,http://139.170.104.119:8000/rtp/239.120.1.252:9554
CCTV-16,http://139.170.105.53:8000/rtp/239.120.1.252:9554
CCTV-16,http://139.170.105.243:8000/rtp/239.120.1.252:9554
CCTV-17,http://27.10.213.42:8003/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://27.10.213.42:8002/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://27.10.211.143:8002/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://123.145.60.36:8002/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://123.145.11.206:8002/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://27.10.225.21:8004/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://27.10.209.248:8001/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://27.10.209.211:8004/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://27.11.63.39:8002/rtp/225.0.4.179:7980$1920x1080
CCTV-17,http://60.163.207.232:9999/rtp/233.50.201.35:5140$720x576
CCTV-17,http://220.185.70.238:9999/rtp/233.50.201.35:5140$720x576
CCTV-17,http://115.229.184.92:9999/rtp/233.50.201.35:5140$720x576
CCTV-17,http://222.71.95.178:9901/tsfile/live/0001_16.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://116.233.34.25:7777/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://59.173.243.210:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
卫视频道,#genre#
广东卫视,http://122.224.232.218:8888/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://27.10.211.143:8002/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://122.224.232.226:8888/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://123.145.60.36:8002/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.52.208:8001/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.63.39:8004/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.53.118:8001/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.10.213.146:8005/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.10.72.211:8005/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://220.185.70.238:9999/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://115.229.184.92:9999/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://60.163.207.232:9999/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://wouu.net:9977/rtp/239.93.1.92:5140$576x320
广东卫视,http://222.71.95.178:9901/tsfile/live/0001_25.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.233.34.25:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://27.10.211.143:8002/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.11.63.39:8004/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.11.53.118:8001/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://123.144.186.160:8001/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.10.209.248:8001/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.10.72.211:8005/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://49.75.158.51:4022/rtp/239.49.8.20:9618$1920x1080
浙江卫视,http://220.185.70.238:9999/rtp/233.50.200.145:5140$1920x1080
浙江卫视,http://222.71.95.178:9901/tsfile/live/0001_23.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.233.34.25:7777/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.216.229.130:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.220.219.14:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://59.173.243.210:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://123.139.57.170:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://27.11.52.208:8001/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://123.145.60.36:8002/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.10.72.211:8005/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://220.185.70.238:9999/rtp/233.50.200.190:5140$1920x1080
湖南卫视,http://27.11.63.39:8004/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.10.213.146:8004/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.11.53.118:8001/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.10.211.143:8002/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://60.163.207.232:9999/rtp/233.50.200.190:5140$1920x1080
湖南卫视,http://115.229.184.92:9999/rtp/233.50.200.190:5140$1920x1080
湖南卫视,http://222.71.95.178:9901/tsfile/live/0001_26.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://116.233.34.25:7777/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.216.229.130:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.220.219.14:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.173.243.210:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://27.10.213.42:8002/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.53.118:8001/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://111.196.184.130:5555/rtp/239.3.1.241:8000$1920x1080
北京卫视,http://27.10.72.211:8005/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.10.211.143:8002/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.52.62:8004/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.10.209.248:8001/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://111.194.238.221:6060/rtp/239.3.1.241:8000$1920x1080
北京卫视,http://220.185.70.238:9999/rtp/233.50.200.179:5140$1920x1080
北京卫视,http://115.229.184.92:9999/rtp/233.50.200.179:5140$1920x1080
北京卫视,http://222.71.95.178:9901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.233.34.25:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.216.229.130:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://59.173.243.210:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://220.192.1.61:8001/rtp/225.0.4.217:7980$1920x1080
湖北卫视,http://220.192.1.61:8008/rtp/225.0.4.217:7980$1920x1080
湖北卫视,http://27.11.53.45:8009/rtp/225.0.4.217:7980$1920x1080
湖北卫视,http://123.144.186.160:8001/rtp/225.0.4.217:7980$1920x1080
湖北卫视,http://123.145.77.53:8001/rtp/225.0.4.217:7980$1920x1080
湖北卫视,http://220.185.70.238:9999/rtp/233.50.200.147:5140$1920x1080
湖北卫视,http://61.130.232.196:8881/rtp/233.50.200.147:5140$1920x1080
湖北卫视,http://125.119.55.115:8888/rtp/233.50.200.147:5140$1920x1080
湖北卫视,http://60.163.207.232:9999/rtp/233.50.200.147:5140$1920x1080
湖北卫视,http://115.229.184.92:9999/rtp/233.50.200.147:5140$1920x1080
湖北卫视,http://122.224.232.226:8888/rtp/233.50.200.147:5140$1920x1080
湖北卫视,http://116.233.34.25:7777/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.216.229.130:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.220.219.14:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.173.243.210:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://122.224.232.226:8888/rtp/233.50.200.189:5140$1920x1080
黑龙江卫视,http://122.224.232.218:8888/rtp/233.50.200.189:5140$1920x1080
黑龙江卫视,http://27.11.52.208:8007/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://111.167.224.68:8888/rtp/225.1.1.115:5002$1920x1080
黑龙江卫视,http://220.185.70.238:9999/rtp/233.50.200.189:5140$1920x1080
黑龙江卫视,http://27.11.53.45:8009/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://220.192.1.61:8008/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://220.192.1.61:8001/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://60.163.207.232:9999/rtp/233.50.200.189:5140$1920x1080
黑龙江卫视,http://123.144.186.160:8001/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://115.229.184.92:9999/rtp/233.50.200.189:5140$1920x1080
黑龙江卫视,http://125.119.55.115:8888/rtp/233.50.200.189:5140$1920x1080
黑龙江卫视,http://123.145.77.53:8001/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://27.10.134.196:8001/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://116.233.34.25:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://27.11.52.208:8001/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.11.50.23:8002/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.10.72.211:8005/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://123.144.186.160:8001/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.11.53.118:8001/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://106.111.74.38:10001/rtp/239.49.8.80:8000$1920x1080
安徽卫视,http://27.19.120.173:3520/rtp/239.254.96.20:8094$720x576
安徽卫视,http://60.163.207.232:9999/rtp/233.50.200.71:5140$720x576
安徽卫视,http://220.185.70.238:9999/rtp/233.50.200.71:5140$720x576
安徽卫视,http://115.229.184.92:9999/rtp/233.50.200.71:5140$720x576
安徽卫视,http://125.119.55.115:8888/rtp/233.50.200.71:5140$720x576
安徽卫视,http://222.71.95.178:9901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.233.34.25:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.216.229.130:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.220.219.14:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://27.10.213.146:8004/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.10.213.146:8005/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.10.72.211:8005/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.11.53.118:8001/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.10.209.248:8001/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://123.144.186.160:8001/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://111.167.224.68:8888/rtp/225.1.1.155:5002$1920x1080
重庆卫视,http://60.163.207.232:9999/rtp/233.50.200.86:5140$720x576
重庆卫视,http://220.185.70.238:9999/rtp/233.50.200.86:5140$720x576
重庆卫视,http://115.229.184.92:9999/rtp/233.50.200.86:5140$720x576
重庆卫视,http://122.224.232.218:8888/rtp/233.50.200.86:5140$720x576
重庆卫视,http://122.224.232.226:8888/rtp/233.50.200.86:5140$720x576
重庆卫视,http://116.233.34.25:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.216.229.130:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://27.11.52.208:8001/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.52.62:8003/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.10.72.211:8005/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.53.118:8006/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.53.118:8001/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://113.251.228.27:58888/rtp/235.254.198.73:1568$1920x1080
东方卫视,http://123.145.11.206:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://113.206.182.128:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://123.144.186.160:8001/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.63.39:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.10.73.63:8001/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://enlen.vip:4022/rtp/239.200.200.8:8032$1920x1080
东方卫视,http://60.163.207.232:9999/rtp/233.50.200.146:5140$1920x1080
东方卫视,http://220.185.70.238:9999/rtp/233.50.200.146:5140$1920x1080
东方卫视,http://115.229.184.92:9999/rtp/233.50.200.146:5140$1920x1080
东南卫视,http://27.11.52.208:8007/rtp/225.0.4.200:7980$720x576
东南卫视,http://123.145.77.53:8001/rtp/225.0.4.200:7980$720x576
东南卫视,http://27.11.46.226:8001/rtp/225.0.4.200:7980$720x576
东南卫视,http://60.163.207.232:9999/rtp/233.50.200.67:5140$720x576
东南卫视,http://220.185.70.238:9999/rtp/233.50.200.67:5140$720x576
东南卫视,http://125.119.55.115:8888/rtp/233.50.200.67:5140$720x576
东南卫视,http://wouu.net:9977/rtp/239.93.1.201:5140$576x320
东南卫视,http://222.71.95.178:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.233.34.25:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.216.229.130:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.220.219.14:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.173.243.210:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.139.57.170:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://202.103.213.173:8888/rtp/239.81.0.207:4056$1920x1080
甘肃卫视,http://123.145.60.36:8002/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.8.238.161:8004/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.11.52.62:8001/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.11.45.165:8004/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.11.52.208:8001/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.11.53.118:8001/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.11.52.208:8010/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://27.10.215.167:8001/rtp/225.0.4.44:7980$720x576
甘肃卫视,http://60.163.207.232:9999/rtp/233.50.201.149:5140$720x576
甘肃卫视,http://220.185.70.238:9999/rtp/233.50.201.149:5140$720x576
甘肃卫视,http://116.233.34.25:7777/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.216.229.130:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.139.57.170:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://125.36.77.20:8888/rtp/225.1.2.81:5002$1920x1080
广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.107:4056$1920x1080
广西卫视,http://111.167.224.68:8888/rtp/225.1.2.81:5002$1920x1080
广西卫视,http://27.10.213.42:8002/rtp/225.0.4.34:7980$720x576
广西卫视,http://27.10.213.42:8003/rtp/225.0.4.34:7980$720x576
广西卫视,http://27.11.52.62:8001/rtp/225.0.4.34:7980$720x576
广西卫视,http://123.144.186.160:8001/rtp/225.0.4.34:7980$720x576
广西卫视,http://enlen.vip:4022/rtp/239.200.200.53:8280$720x576
广西卫视,http://27.10.209.248:8001/rtp/225.0.4.34:7980$720x576
广西卫视,http://27.10.214.39:8003/rtp/225.0.4.34:7980$720x576
广西卫视,http://27.10.209.211:8004/rtp/225.0.4.34:7980$720x576
广西卫视,http://220.185.70.238:9999/rtp/233.50.200.41:5140$720x576
广西卫视,http://115.229.184.92:9999/rtp/233.50.200.41:5140$720x576
广西卫视,http://116.233.34.25:7777/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.216.229.130:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://27.11.52.62:8001/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.10.209.211:8004/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://123.145.77.53:8001/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.11.63.39:8004/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://111.167.224.68:8888/rtp/225.1.2.28:5002$1920x1080
贵州卫视,http://27.10.209.248:8001/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://60.163.207.232:9999/rtp/233.50.200.128:5140$720x576
贵州卫视,http://220.185.70.238:9999/rtp/233.50.200.128:5140$720x576
贵州卫视,http://115.229.184.92:9999/rtp/233.50.200.128:5140$720x576
贵州卫视,http://122.224.232.218:8888/rtp/233.50.200.128:5140$720x576
贵州卫视,http://122.224.232.226:8888/rtp/233.50.200.128:5140$720x576
贵州卫视,http://125.119.55.115:8888/rtp/233.50.200.128:5140$720x576
贵州卫视,http://61.130.232.196:8881/rtp/233.50.200.128:5140$720x576
贵州卫视,http://116.233.34.25:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.216.229.130:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://27.10.213.42:8002/rtp/225.0.4.40:7980$720x576
海南卫视,http://27.10.209.248:8001/rtp/225.0.4.40:7980$720x576
海南卫视,http://27.10.215.167:8001/rtp/225.0.4.40:7980$720x576
海南卫视,http://27.8.238.161:8004/rtp/225.0.4.40:7980$720x576
海南卫视,http://27.10.209.211:8004/rtp/225.0.4.40:7980$720x576
海南卫视,http://123.144.186.160:8001/rtp/225.0.4.40:7980$720x576
海南卫视,http://60.163.207.232:9999/rtp/233.50.200.62:5140$720x576
海南卫视,http://220.185.70.238:9999/rtp/233.50.200.62:5140$720x576
海南卫视,http://115.229.184.92:9999/rtp/233.50.200.62:5140$720x576
海南卫视,http://125.119.55.115:8888/rtp/233.50.200.62:5140$720x576
海南卫视,http://116.233.34.25:7777/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.216.229.130:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.173.243.210:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://123.139.57.170:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://27.11.52.62:8001/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.50.23:8001/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.10.213.42:8002/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://enlen.vip:4022/rtp/239.200.200.12:8844$1920x1080
河北卫视,http://27.10.72.211:8005/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://123.144.186.160:8001/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.53.118:8001/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.52.208:8001/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.253.128:8002/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.10.211.143:8002/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://60.163.207.232:9999/rtp/233.50.200.82:5140$720x576
河北卫视,http://220.185.70.238:9999/rtp/233.50.200.82:5140$720x576
河北卫视,http://115.229.184.92:9999/rtp/233.50.200.82:5140$720x576
河北卫视,http://wouu.net:9977/rtp/239.93.1.202:5140$576x320
河北卫视,http://116.233.34.25:7777/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://27.10.225.21:8004/rtp/225.0.4.22:7980$720x576
河南卫视,http://27.11.45.165:8004/rtp/225.0.4.22:7980$720x576
